transaction_id,date,amount,category,merchant,payment_method,location,income,monthly_budget,savings,investment,transaction_type,is_anomaly
6950,2025-08-14 22:05:46,1984.72,Shopping,Mega Mall,Credit Card,Mumbai,216962.0,180150.55,57025.31,35727.87,expense,0
6951,2023-06-17 16:27:53,961.29,Travel,Airline Booking,Credit Card,Hyderabad,144614.0,84750.1,24624.58,9414.47,expense,0
6952,2024-08-11 18:50:34,2042.29,Education,Online Courses,Debit Card,Mumbai,162855.0,102372.56,32922.55,12730.6,expense,0
6953,2024-05-30 11:55:08,632.21,Food,Zomato,Cash,Hyderabad,187993.0,120894.21,33329.88,19173.4,expense,0
6954,2025-06-09 19:27:41,7076.14,Healthcare,MediLab,Net Banking,Bangalore,122945.0,81970.47,23052.87,19361.27,expense,0
6955,2025-01-15 14:17:24,7461.43,Bills,Gas Utility,UPI,Remote,101218.0,73578.17,24359.45,11928.97,expense,0
6956,2024-10-11 04:53:08,7685.39,Bills,Electricity Board,Cash,Remote,179222.0,158419.78,20870.46,26301.01,expense,0
6957,2025-10-30 12:16:19,881.4,Travel,Airline Booking,Cash,Remote,156149.0,114468.6,27620.3,35202.25,expense,0
6958,2025-04-18 08:14:23,1261.39,Entertainment,Spotify,Credit Card,Hyderabad,162717.0,114596.21,30624.32,26348.45,expense,0
6959,2023-09-10 12:49:24,11696.21,Investment,Mutual Fund SIP,UPI,Remote,213751.0,165624.27,18630.12,35729.57,expense,0
6960,2024-05-14 02:24:28,132685.94,Food,Swiggy,Net Banking,Remote,193220.0,145534.45,48442.45,10167.02,income,0
6961,2025-12-18 14:47:24,28341.77,Food,Cafe House,Net Banking,Mumbai,140668.0,86766.68,21450.21,20686.07,transfer,0
6962,2024-07-24 15:53:01,16181.96,Healthcare,Health Clinic,Cash,Mumbai,198629.0,153280.27,62626.6,41857.97,expense,0
6963,2025-09-21 03:10:49,1067.14,Entertainment,LatePay Online,Credit Card,Hyderabad,98319.0,71483.91,24097.26,5272.07,expense,1
6964,2025-03-16 08:26:17,4659.11,Bills,Water Supply,Net Banking,Chennai,39382.0,27297.02,11358.09,2065.22,expense,0
6965,2024-06-25 11:00:55,83661.02,Travel,IRCTC,Credit Card,Hyderabad,77853.0,66270.12,17475.57,6764.85,income,0
6966,2024-05-24 04:36:22,5591.92,Bills,Water Supply,UPI,Remote,209423.0,159632.72,17273.88,14721.24,expense,0
6967,2023-03-28 16:10:10,813.68,Entertainment,BookMyShow,Cash,Remote,107745.0,85534.23,26916.27,24295.89,expense,0
6968,2024-08-18 07:05:38,18683.61,Education,Book Store,Credit Card,Chennai,190888.0,168729.31,46513.14,18273.43,expense,0
6969,2024-03-15 14:46:33,4571.99,Bills,Water Supply,Credit Card,Mumbai,208675.0,173255.01,71849.2,45482.34,expense,0
6970,2025-12-24 16:59:15,149242.15,Bills,Water Supply,Net Banking,Bangalore,180834.0,118264.1,42121.53,26258.92,income,0
6971,2023-07-21 11:59:12,10206.25,Healthcare,Apollo Pharmacy,Credit Card,Remote,63756.0,51815.47,18989.43,15817.93,expense,0
6972,2024-08-25 12:50:50,7636.22,Food,Cafe House,UPI,Remote,55535.0,39280.34,5873.42,6895.43,transfer,0
6973,2023-01-04 04:47:42,8270.79,Healthcare,City Hospital,Net Banking,Remote,193964.0,108470.19,35232.61,41141.83,expense,0
6974,2024-09-10 09:28:31,23288.69,Bills,Electricity Board,Net Banking,Bangalore,165937.0,148760.21,27717.38,35174.48,transfer,0
6975,2024-05-28 20:09:14,4936.87,Education,Book Store,Debit Card,Chennai,212891.0,176254.34,52673.42,33358.36,expense,0
6976,2024-06-29 06:22:28,829.28,Travel,Uber,Debit Card,Mumbai,62504.0,49158.87,17407.89,5738.76,expense,0
6977,2025-02-27 02:53:31,6883.29,Bills,Broadband Provider,Net Banking,Remote,109458.0,97081.28,36667.4,8561.41,expense,0
6978,2023-09-21 06:22:57,99477.58,Healthcare,Premium Electronics,UPI,Hyderabad,55535.0,39280.34,5873.42,6895.43,expense,1
6979,2024-06-02 13:01:22,12300.52,Shopping,Lifestyle Store,Debit Card,Remote,115982.0,65431.45,31533.07,8371.37,expense,0
6980,2024-05-11 09:56:16,7655.88,Shopping,Lifestyle Store,Credit Card,Mumbai,101218.0,73578.17,24359.45,11928.97,expense,0
6981,2023-12-17 14:12:25,9009.36,Investment,Mutual Fund SIP,Credit Card,Chennai,213926.0,185622.05,51301.59,25680.46,expense,0
6982,2025-09-12 18:05:01,11189.8,Shopping,Flipkart,UPI,Delhi,151324.0,115065.29,41035.98,8189.19,expense,0
6983,2024-10-12 15:06:43,17733.06,Education,Book Store,UPI,Chennai,63494.0,43305.49,5747.48,11025.78,expense,0
6984,2025-03-01 21:19:40,1382.1,Entertainment,Spotify,Debit Card,Delhi,188379.0,141416.73,47207.03,26314.49,expense,0
6985,2023-11-23 01:28:33,13599.41,Shopping,Mega Mall,UPI,Hyderabad,135017.0,75412.43,42520.46,7325.2,expense,0
6986,2023-03-07 18:39:54,5070.49,Investment,Mutual Fund SIP,Cash,Hyderabad,175830.0,122586.48,51317.82,31275.28,expense,0
6987,2023-11-11 11:27:59,24581.06,Education,Online Courses,Debit Card,Remote,129592.0,86829.8,26951.49,15683.34,expense,0
6988,2023-01-02 12:07:59,12973.59,Shopping,Lifestyle Store,Net Banking,Delhi,162717.0,114596.21,30624.32,26348.45,expense,0
6989,2023-06-09 08:49:41,17447.15,Education,Tuition Institute,Credit Card,Mumbai,155608.0,114165.1,29248.46,9232.71,expense,0
6990,2024-06-23 01:28:08,37611.25,Investment,ETF Platform,Net Banking,Remote,49071.0,30081.68,13153.75,6493.68,expense,0
6991,2024-05-16 21:05:54,1111.24,Food,Fresh Mart,Net Banking,Remote,179222.0,158419.78,20870.46,26301.01,expense,0
6992,2023-09-20 21:43:44,122645.86,Shopping,Flipkart,UPI,Bangalore,141739.0,84518.49,45803.6,26681.57,income,0
6993,2024-01-07 09:29:24,200.1,Food,Swiggy,Net Banking,Chennai,159633.0,107826.19,17764.7,35537.61,expense,0
6994,2024-12-30 01:58:22,645.52,Food,Swiggy,Cash,Delhi,68001.0,56392.98,10195.07,11404.51,expense,0
6995,2023-05-02 23:57:37,7674.43,Bills,Electricity Board,Cash,Mumbai,105219.0,93304.04,19067.27,11273.42,expense,0
6996,2025-04-30 15:31:28,10243.68,Shopping,Amazon,Net Banking,Chennai,80393.0,62129.76,18474.33,5482.84,transfer,0
6997,2024-09-30 17:03:57,158015.56,Bills,Electricity Board,Credit Card,Bangalore,140668.0,86766.68,21450.21,20686.07,income,0
6998,2024-05-27 11:00:49,8111.87,Shopping,Luxury Boutique,UPI,Remote,201517.0,177824.64,55607.46,34798.57,expense,1
6999,2024-01-08 14:33:12,6089.32,Shopping,Amazon,UPI,Bangalore,51641.0,38466.37,17184.15,9770.78,expense,0
7000,2023-01-24 10:04:11,2794.49,Shopping,Amazon,Credit Card,Remote,112922.0,75465.58,20484.89,7768.63,expense,0
7001,2023-09-24 02:30:38,17627.57,Education,Book Store,Cash,Hyderabad,46918.0,40211.95,7021.01,8538.93,expense,0
7002,2025-01-28 13:25:21,707.48,Entertainment,Netflix,Cash,Chennai,187993.0,120894.21,33329.88,19173.4,expense,0
7003,2024-08-14 07:00:17,10139.71,Shopping,Amazon,UPI,Hyderabad,44065.0,26496.8,9632.52,4258.69,expense,0
7004,2026-02-18 03:15:01,6368.05,Shopping,Lifestyle Store,Debit Card,Hyderabad,127870.0,71860.36,38907.86,15221.44,transfer,0
7005,2025-04-14 18:04:31,37517.75,Investment,Gold Savings,Credit Card,Mumbai,69028.0,43968.85,19387.58,3914.34,expense,0
7006,2023-04-18 08:47:07,288.92,Entertainment,Spotify,Net Banking,Bangalore,174521.0,113947.49,47608.63,27143.17,expense,0
7007,2023-03-03 17:44:12,712.89,Food,Swiggy,Net Banking,Remote,79886.0,56402.83,8547.26,11331.81,expense,0
7008,2023-07-20 04:15:30,1194.64,Bills,Gas Utility,Credit Card,Delhi,156149.0,114468.6,27620.3,35202.25,expense,0
7009,2026-01-29 17:56:00,192510.23,Entertainment,Game Zone,Net Banking,Delhi,213751.0,165624.27,18630.12,35729.57,income,0
7010,2025-07-01 23:02:38,3894.96,Bills,Water Supply,Debit Card,Delhi,214125.0,156046.07,41262.1,20218.02,expense,0
7011,2024-12-07 15:16:11,3998.32,Education,Book Store,Net Banking,Remote,149454.0,117328.96,32952.08,30557.91,expense,0
7012,2023-10-29 17:58:34,5957.62,Shopping,Flipkart,UPI,Remote,66786.0,58804.62,13894.02,14853.78,expense,0
7013,2023-09-15 11:45:05,10247.81,Shopping,Flipkart,Debit Card,Hyderabad,50939.0,43929.57,11492.98,10772.99,expense,0
7014,2026-01-24 14:24:24,16157.14,Bills,Water Supply,UPI,Bangalore,195806.0,117174.93,22682.41,47758.53,transfer,0
7015,2023-12-04 19:53:31,6418.18,Entertainment,Netflix,Net Banking,Bangalore,194315.0,140748.53,19069.56,25464.91,transfer,0
7016,2023-03-07 19:33:10,502.26,Food,Swiggy,UPI,Hyderabad,149450.0,130657.75,41073.5,8910.05,expense,0
7017,2023-09-07 04:14:14,2847.49,Shopping,Flipkart,UPI,Mumbai,218752.0,194573.35,67238.26,47614.82,expense,0
7018,2025-11-15 02:54:30,1396.62,Entertainment,Netflix,Net Banking,Delhi,95313.0,79863.73,16894.37,7187.75,expense,0
7019,2025-12-19 06:41:19,3023.98,Bills,Broadband Provider,Debit Card,Hyderabad,203376.0,166731.56,22123.55,13225.04,expense,0
7020,2025-12-10 07:29:59,8032.01,Shopping,Flipkart,Cash,Remote,219776.0,142486.73,49785.41,17183.15,expense,0
7021,2024-07-01 10:58:09,14417.07,Education,Book Store,Credit Card,Mumbai,63494.0,43305.49,5747.48,11025.78,expense,0
7022,2024-11-25 01:09:28,9504.53,Bills,Broadband Provider,Cash,Bangalore,75448.0,47080.07,12707.28,5579.56,expense,0
7023,2023-02-20 03:05:17,1958.34,Food,Premium Electronics,Debit Card,Mumbai,156926.0,101613.71,51037.32,15365.0,expense,1
7024,2023-04-02 22:59:00,3280.04,Entertainment,BookMyShow,UPI,Hyderabad,98688.0,79748.97,12752.13,16065.72,expense,0
7025,2023-10-10 13:52:20,121316.89,Education,Book Store,Credit Card,Bangalore,129592.0,86829.8,26951.49,15683.34,income,0
7026,2023-04-19 19:13:56,457.01,Food,Fresh Mart,Net Banking,Hyderabad,144346.0,98712.7,49867.55,20692.37,expense,0
7027,2024-03-18 22:21:56,5619.73,Healthcare,Health Clinic,Net Banking,Delhi,100745.0,67689.5,22040.71,20827.07,expense,0
7028,2024-01-23 18:13:46,794.4,Travel,IRCTC,Cash,Mumbai,125776.0,84031.75,40613.67,21571.97,expense,0
7029,2025-06-06 14:26:50,123591.21,Food,Zomato,Net Banking,Hyderabad,118070.0,84426.15,22574.64,14141.68,income,0
7030,2024-06-01 04:53:28,127675.58,Food,Cafe House,Net Banking,Remote,174521.0,113947.49,47608.63,27143.17,income,0
7031,2024-07-25 14:24:53,201075.61,Travel,Airline Booking,UPI,Chennai,187993.0,120894.21,33329.88,19173.4,income,0
7032,2025-10-21 19:54:34,3914.89,Travel,Airline Booking,Net Banking,Bangalore,216475.0,132345.37,18321.04,43873.61,expense,0
7033,2024-02-17 03:24:16,1077.3,Food,Swiggy,Cash,Remote,193220.0,145534.45,48442.45,10167.02,expense,0
7034,2024-01-21 19:21:07,8065.07,Healthcare,City Hospital,Credit Card,Delhi,180286.0,107237.01,21817.08,14020.02,expense,0
7035,2023-11-05 12:31:41,43878.96,Shopping,Flipkart,Credit Card,Mumbai,52306.0,45832.68,12165.64,9903.1,income,0
7036,2023-08-06 20:14:29,11809.37,Healthcare,Health Clinic,Debit Card,Remote,60920.0,39023.71,15771.03,6843.89,expense,0
7037,2025-12-16 09:41:37,9532.48,Bills,Water Supply,Credit Card,Mumbai,217445.0,119634.35,38094.97,24126.88,expense,0
7038,2023-10-23 06:06:25,1496.89,Shopping,Amazon,UPI,Remote,111925.0,73042.45,36041.04,5887.3,expense,0
7039,2025-04-08 18:11:26,2635.49,Entertainment,BookMyShow,Net Banking,Remote,55535.0,39280.34,5873.42,6895.43,expense,0
7040,2023-10-17 11:04:36,1778.81,Entertainment,BookMyShow,Credit Card,Bangalore,65397.0,40454.19,6030.35,7524.98,expense,0
7041,2024-11-21 01:34:00,20824.16,Investment,ETF Platform,Cash,Mumbai,38234.0,32013.39,10475.48,6003.02,expense,0
7042,2025-10-07 13:21:22,133.57,Food,Fresh Mart,Net Banking,Delhi,122945.0,81970.47,23052.87,19361.27,expense,0
7043,2023-02-27 11:58:27,13207.99,Investment,Gold Savings,Debit Card,Remote,62744.0,51133.2,5813.99,6508.72,expense,0
7044,2026-02-10 17:07:35,6649.01,Travel,Uber,Credit Card,Remote,65397.0,40454.19,6030.35,7524.98,expense,0
7045,2023-01-15 09:32:59,11301.86,Healthcare,MediLab,Cash,Mumbai,76214.0,46326.18,6418.88,10264.52,expense,0
7046,2023-06-24 17:12:10,9286.36,Healthcare,Health Clinic,Credit Card,Bangalore,156149.0,114468.6,27620.3,35202.25,expense,0
7047,2024-02-02 22:58:18,499.74,Food,Swiggy,UPI,Chennai,80479.0,67983.19,23146.39,5090.07,expense,0
7048,2025-12-21 06:53:19,517.26,Food,Zomato,Debit Card,Delhi,48419.0,28458.85,4284.4,8583.82,expense,0
7049,2023-02-17 19:04:32,7970.48,Healthcare,MediLab,Debit Card,Hyderabad,38545.0,25754.43,12896.6,4418.82,expense,0
7050,2024-03-25 04:47:09,1269.8,Food,Swiggy,Net Banking,Remote,137573.0,104031.05,21304.79,31926.27,expense,0
7051,2023-03-04 07:04:11,7754.1,Travel,IRCTC,Net Banking,Chennai,187993.0,120894.21,33329.88,19173.4,expense,0
7052,2023-12-04 03:20:50,2305.55,Entertainment,Netflix,Credit Card,Mumbai,63756.0,51815.47,18989.43,15817.93,expense,0
7053,2023-03-02 10:10:38,10319.14,Education,Tuition Institute,UPI,Hyderabad,38234.0,32013.39,10475.48,6003.02,expense,0
7054,2025-10-02 19:53:28,34015.48,Investment,Mutual Fund SIP,UPI,Delhi,39382.0,27297.02,11358.09,2065.22,expense,0
7055,2024-05-30 22:45:07,4842.15,Bills,Gas Utility,Credit Card,Mumbai,203677.0,114326.06,31679.14,26934.52,expense,0
7056,2024-12-12 05:02:45,4640.14,Travel,Airline Booking,Debit Card,Mumbai,179969.0,105135.23,47645.52,24841.21,expense,0
7057,2025-04-18 16:17:56,2232.06,Travel,Airline Booking,Debit Card,Mumbai,115982.0,65431.45,31533.07,8371.37,expense,0
7058,2023-05-04 03:29:59,3768.81,Entertainment,Game Zone,Credit Card,Chennai,63467.0,40176.97,10653.44,12648.86,expense,0
7059,2023-11-19 19:34:22,100092.07,Education,Book Store,UPI,Chennai,92215.0,55838.6,10369.07,10916.04,income,0
7060,2024-05-20 19:51:57,31448.58,Investment,Mutual Fund SIP,Net Banking,Chennai,34337.0,21146.18,7045.9,4143.46,expense,0
7061,2024-06-24 05:32:37,21611.25,Education,Online Courses,UPI,Bangalore,38843.0,22389.19,4850.64,3626.45,transfer,0
7062,2023-08-15 05:19:01,20161.32,Education,Online Courses,Debit Card,Chennai,76214.0,46326.18,6418.88,10264.52,expense,0
7063,2024-05-13 11:18:23,584.55,Food,Zomato,UPI,Hyderabad,122945.0,81970.47,23052.87,19361.27,expense,0
7064,2026-02-23 01:37:09,47333.46,Investment,Gold Savings,Credit Card,Remote,78682.0,68146.71,19407.8,19363.05,income,0
7065,2023-03-02 13:08:11,5058.13,Bills,Electricity Board,Net Banking,Bangalore,174661.0,154378.49,57116.48,21663.51,expense,0
7066,2023-06-02 20:08:35,134667.01,Bills,Broadband Provider,Credit Card,Chennai,144346.0,98712.7,49867.55,20692.37,income,0
7067,2024-12-02 15:28:59,1910.31,Travel,Uber,Cash,Bangalore,100450.0,79674.4,31915.61,17565.77,expense,0
7068,2024-11-26 02:40:48,12965.15,Shopping,Lifestyle Store,Cash,Hyderabad,51641.0,38466.37,17184.15,9770.78,expense,0
7069,2024-07-06 22:28:43,5526.23,Healthcare,MediLab,Debit Card,Hyderabad,118264.0,76087.91,40645.69,15635.38,expense,0
7070,2024-09-21 10:00:39,1286.86,Entertainment,Game Zone,Debit Card,Chennai,116680.0,82888.13,26523.29,27804.02,expense,0
7071,2026-01-07 16:27:36,12433.28,Education,Tuition Institute,Cash,Bangalore,46447.0,31959.37,5054.55,5440.43,expense,0
7072,2023-05-09 22:52:00,49796.38,Healthcare,MediLab,Net Banking,Hyderabad,68303.0,48370.96,18627.68,15705.15,income,0
7073,2025-12-21 14:36:06,5506.3,Shopping,Flipkart,Net Banking,Hyderabad,214125.0,156046.07,41262.1,20218.02,transfer,0
7074,2025-02-12 03:06:01,29019.95,Investment,Brokerage Account,Net Banking,Delhi,201517.0,177824.64,55607.46,34798.57,expense,0
7075,2023-01-05 17:30:48,6275.67,Travel,Ola,Net Banking,Chennai,149450.0,130657.75,41073.5,8910.05,expense,0
7076,2023-05-10 07:34:42,21565.57,Bills,Water Supply,Debit Card,Remote,154695.0,115186.17,25853.45,9077.53,transfer,0
7077,2025-06-14 07:15:47,6019.52,Travel,Ola,Net Banking,Mumbai,216962.0,180150.55,57025.31,35727.87,expense,0
7078,2023-05-11 07:53:38,2244.48,Bills,Gas Utility,Net Banking,Delhi,132059.0,98667.41,35363.99,10282.94,expense,0
7079,2024-05-20 11:29:29,24181.51,Education,Online Courses,Cash,Bangalore,108613.0,61298.31,20384.67,14847.85,expense,0
7080,2024-10-12 01:52:25,33020.25,Investment,Gold Savings,Cash,Chennai,60777.0,38833.91,9707.82,6959.58,expense,0
7081,2023-01-03 13:21:01,5991.87,Food,Zomato,Debit Card,Hyderabad,158272.0,87329.99,19533.64,25283.44,transfer,0
7082,2024-08-30 12:31:44,2322.09,Shopping,Mega Mall,Net Banking,Remote,103953.0,77829.1,9195.12,22709.26,expense,0
7083,2023-12-22 00:05:05,293.73,Food,Zomato,Net Banking,Hyderabad,64954.0,44572.77,5386.39,15009.34,expense,0
7084,2024-08-30 11:09:35,170195.66,Entertainment,Game Zone,Credit Card,Chennai,193011.0,130131.26,65302.62,35775.36,income,0
7085,2025-03-28 07:23:50,3958.08,Entertainment,Netflix,Credit Card,Mumbai,207992.0,149686.11,45417.88,41252.59,expense,0
7086,2023-03-24 20:37:29,4342.67,Food,Overseas Gateway,UPI,Remote,76214.0,46326.18,6418.88,10264.52,expense,1
7087,2025-12-10 17:42:26,9266.88,Shopping,Amazon,Credit Card,Mumbai,55535.0,39280.34,5873.42,6895.43,expense,0
7088,2024-04-29 02:23:07,1041.49,Entertainment,Spotify,UPI,Delhi,125776.0,84031.75,40613.67,21571.97,transfer,0
7089,2023-04-13 06:24:32,213681.75,Healthcare,Apollo Pharmacy,UPI,Bangalore,217445.0,119634.35,38094.97,24126.88,income,0
7090,2025-08-05 15:12:33,635.5,Shopping,Amazon,Cash,Hyderabad,26917.0,16258.59,5650.09,4212.99,expense,0
7091,2023-06-20 04:38:25,747.33,Travel,IRCTC,Cash,Remote,164649.0,117393.92,34547.64,38476.98,expense,0
7092,2025-08-05 11:14:59,21415.69,Education,Online Courses,UPI,Hyderabad,83053.0,74183.1,26901.55,14894.14,expense,0
7093,2024-03-09 12:58:37,5630.19,Travel,Uber,Net Banking,Delhi,213926.0,185622.05,51301.59,25680.46,expense,0
7094,2024-07-30 20:55:15,11349.42,Investment,Mutual Fund SIP,UPI,Delhi,132450.0,89893.89,20080.03,13085.79,expense,0
7095,2026-02-20 03:34:13,17448.7,Education,Online Courses,Debit Card,Mumbai,64504.0,51536.74,18922.08,11042.57,expense,0
7096,2023-10-03 12:34:25,129207.19,Entertainment,Spotify,Credit Card,Remote,164789.0,126292.5,29597.21,23483.58,income,0
7097,2023-02-25 13:55:02,1324.34,Bills,Water Supply,Net Banking,Hyderabad,115982.0,65431.45,31533.07,8371.37,expense,0
7098,2025-05-12 11:55:56,37378.39,Investment,Gold Savings,UPI,Delhi,183448.0,162359.66,55598.6,38552.32,expense,0
7099,2023-11-12 22:29:48,108117.65,Investment,Mutual Fund SIP,UPI,Delhi,162855.0,102372.56,32922.55,12730.6,income,0
7100,2025-07-18 16:05:06,12702.94,Education,Book Store,Debit Card,Mumbai,49071.0,30081.68,13153.75,6493.68,expense,0
7101,2024-12-12 18:42:14,6263.51,Travel,Uber,Credit Card,Bangalore,141739.0,84518.49,45803.6,26681.57,expense,0
7102,2023-01-05 18:03:23,2162.35,Travel,Ola,Credit Card,Chennai,103953.0,77829.1,9195.12,22709.26,expense,0
7103,2024-01-07 18:59:31,59462.42,Food,Swiggy,UPI,Hyderabad,79748.0,52137.53,15418.54,8073.8,income,0
7104,2024-06-23 19:35:59,1488.34,Food,Fresh Mart,Net Banking,Hyderabad,165518.0,124238.27,57828.18,33183.15,expense,0
7105,2024-09-11 04:21:33,1147.54,Entertainment,Netflix,Net Banking,Chennai,171922.0,145487.75,58094.82,13914.41,expense,0
7106,2024-02-18 02:23:44,23445.29,Investment,Night Kiosk,UPI,Mumbai,108691.0,97216.41,31241.47,14516.05,expense,1
7107,2026-01-19 15:09:20,18542.66,Healthcare,Apollo Pharmacy,Net Banking,Remote,43017.0,24213.74,4996.0,2268.48,expense,0
7108,2024-12-25 06:37:05,29140.2,Shopping,Mega Mall,Debit Card,Bangalore,209245.0,153082.24,50144.39,27160.11,transfer,0
7109,2025-10-03 21:57:00,1426.47,Food,Swiggy,UPI,Mumbai,140294.0,124478.24,43534.99,15276.58,expense,0
7110,2025-03-23 19:09:44,1338.4,Food,Cafe House,Debit Card,Remote,41896.0,29529.28,6064.14,2881.38,expense,0
7111,2023-05-22 09:26:55,1229.87,Entertainment,Spotify,Debit Card,Hyderabad,89435.0,61625.24,26407.45,7153.32,expense,0
7112,2025-06-13 23:43:48,25728.15,Investment,Brokerage Account,Cash,Mumbai,92444.0,74491.71,30816.39,7972.98,expense,0
7113,2023-10-23 10:54:30,19213.57,Education,Online Courses,UPI,Mumbai,116680.0,82888.13,26523.29,27804.02,expense,0
7114,2025-05-14 10:15:57,9874.25,Bills,Gas Utility,UPI,Hyderabad,82134.0,47666.21,27819.29,16564.66,expense,0
7115,2023-12-14 18:00:57,4018.26,Healthcare,City Hospital,UPI,Mumbai,71197.0,59623.22,7822.45,15612.82,expense,0
7116,2025-08-21 21:11:18,132259.36,Investment,ETF Platform,Net Banking,Remote,164649.0,117393.92,34547.64,38476.98,income,0
7117,2024-11-18 20:18:10,17340.06,Education,Overseas Gateway,Net Banking,Remote,122945.0,81970.47,23052.87,19361.27,expense,1
7118,2023-10-07 04:30:21,9013.1,Bills,Intl POS,UPI,Remote,64954.0,44572.77,5386.39,15009.34,expense,1
7119,2025-04-14 13:00:04,12010.62,Shopping,Lifestyle Store,Net Banking,Remote,27747.0,18818.75,5636.49,5744.61,expense,0
7120,2024-05-07 23:28:06,127889.94,Healthcare,City Hospital,Net Banking,Delhi,138632.0,116416.8,21254.59,33694.56,income,0
7121,2026-02-16 00:20:28,39811.22,Investment,Mutual Fund SIP,Net Banking,Delhi,27869.0,19701.95,9712.44,2374.02,expense,0
7122,2023-01-31 15:39:02,18654.32,Investment,Gold Savings,Net Banking,Chennai,203376.0,166731.56,22123.55,13225.04,transfer,0
7123,2026-01-01 05:41:21,9638.91,Education,Exam Center,Debit Card,Hyderabad,126570.0,92438.2,43380.58,21565.89,expense,0
7124,2023-07-23 04:25:13,16318.64,Investment,Brokerage Account,Cash,Mumbai,88208.0,77938.4,14933.84,14162.06,expense,0
7125,2025-09-02 11:48:20,63287.51,Healthcare,MediLab,Credit Card,Remote,54430.0,33469.85,9997.17,12873.67,income,0
7126,2025-06-11 02:00:44,859.3,Food,Fresh Mart,Debit Card,Remote,119074.0,78317.59,35772.71,29005.8,expense,0
7127,2024-08-08 15:58:44,7915.6,Bills,Gas Utility,UPI,Remote,63304.0,49251.76,8596.99,6633.77,expense,0
7128,2025-04-04 23:15:57,2239.53,Healthcare,Health Clinic,Cash,Mumbai,149358.0,114034.66,45548.61,12646.58,expense,0
7129,2023-10-12 18:13:43,9235.16,Investment,Brokerage Account,Debit Card,Mumbai,55535.0,39280.34,5873.42,6895.43,expense,0
7130,2023-01-26 20:55:23,5519.18,Bills,Gas Utility,Net Banking,Chennai,118264.0,76087.91,40645.69,15635.38,expense,0
7131,2025-12-17 05:37:33,890.23,Healthcare,Health Clinic,Cash,Remote,207479.0,179259.49,66292.31,42735.51,expense,0
7132,2023-04-07 11:48:37,454.0,Food,Zomato,UPI,Chennai,179222.0,158419.78,20870.46,26301.01,expense,0
7133,2023-10-06 14:35:54,27324.79,Healthcare,City Hospital,Credit Card,Mumbai,44870.0,32242.84,8168.88,8570.93,income,0
7134,2023-11-06 14:30:17,2484.1,Travel,Airline Booking,Debit Card,Hyderabad,154695.0,115186.17,25853.45,9077.53,expense,0
7135,2026-01-05 14:07:15,10523.6,Healthcare,MediLab,Net Banking,Remote,121122.0,108922.22,21159.07,24640.78,expense,0
7136,2023-12-12 10:41:13,41188.36,Food,Zomato,Credit Card,Delhi,35647.0,30999.85,7773.27,5357.86,income,0
7137,2025-10-07 07:21:59,86898.45,Entertainment,Netflix,Credit Card,Remote,102373.0,67956.65,28356.67,18172.38,income,0
7138,2024-06-02 22:14:38,23314.5,Education,Online Courses,UPI,Delhi,162855.0,102372.56,32922.55,12730.6,expense,0
7139,2025-01-22 02:52:08,8063.95,Bills,Gas Utility,UPI,Remote,219776.0,142486.73,49785.41,17183.15,expense,0
7140,2023-12-04 12:40:15,8800.35,Investment,Gold Savings,Debit Card,Delhi,100450.0,79674.4,31915.61,17565.77,expense,0
7141,2023-05-12 07:41:36,3051.43,Healthcare,MediLab,UPI,Delhi,217445.0,119634.35,38094.97,24126.88,expense,0
7142,2024-05-05 20:54:14,154196.32,Bills,Gas Utility,UPI,Bangalore,164752.0,130455.28,30383.32,39103.23,income,0
7143,2025-10-10 18:03:10,11950.27,Shopping,Flipkart,UPI,Remote,50939.0,43929.57,11492.98,10772.99,expense,0
7144,2025-03-30 10:25:02,3746.26,Entertainment,BookMyShow,Net Banking,Chennai,195738.0,146397.92,53508.57,33237.46,expense,0
7145,2023-04-04 11:25:09,15930.12,Education,Tuition Institute,Debit Card,Delhi,77853.0,66270.12,17475.57,6764.85,expense,0
7146,2025-02-04 05:29:25,39468.9,Investment,ETF Platform,Credit Card,Chennai,217445.0,119634.35,38094.97,24126.88,expense,0
7147,2023-04-06 09:14:09,10905.0,Healthcare,City Hospital,Credit Card,Chennai,105623.0,87605.91,12748.03,16016.65,expense,0
7148,2025-07-21 20:38:28,2017.95,Bills,Gas Utility,UPI,Remote,199293.0,115314.05,62949.93,46669.33,expense,0
7149,2025-01-06 03:04:47,8454.46,Bills,Gas Utility,Cash,Remote,127946.0,104786.99,11741.99,31847.05,expense,0
7150,2023-12-15 14:39:52,5411.14,Healthcare,MediLab,Debit Card,Chennai,41032.0,25553.1,3576.5,3540.53,expense,0
7151,2023-10-28 05:24:49,15657.39,Healthcare,Health Clinic,Credit Card,Mumbai,97258.0,83701.32,22399.96,18883.87,expense,0
7152,2025-10-02 20:15:26,1439.95,Food,Zomato,Cash,Bangalore,154473.0,89433.99,48921.38,24764.74,expense,0
7153,2025-06-04 13:45:19,92232.99,Investment,Gold Savings,Net Banking,Mumbai,96315.0,59094.95,31329.5,16053.63,income,0
7154,2024-01-27 04:38:09,7175.6,Shopping,Lifestyle Store,UPI,Delhi,41032.0,25553.1,3576.5,3540.53,expense,0
7155,2025-06-08 05:13:36,7605.99,Healthcare,City Hospital,Cash,Hyderabad,197502.0,111767.61,30782.67,47416.73,expense,0
